timestamp_local (America/Santiago),indoor.app_tempin,indoor.dew_point,indoor.feels_like,indoor.humidity,indoor.temperature,pressure.absolute,pressure.relative,soil_ch1.ad,soil_ch1.soilmoisture,soil_ch2.ad,soil_ch2.soilmoisture,temp_ch1.temperature,temp_ch2.temperature
2026-08-22 09:00:00,16.983333333333334,6.383333333333333,17.825,47.0,17.825,28.0425,28.0425,267.0,57.0,225.0,45.0,13.083333333333334,12.516666666666666
2026-08-22 10:00:00,17.51666666666667,6.733333333333333,18.23333333333333,47.0,18.23333333333333,28.040000000000003,28.040000000000003,267.0,57.0,224.8333333333333,44.833333333333336,13.025,12.525
2026-08-22 11:00:00,17.691666666666666,7.158333333333334,18.35833333333333,48.0,18.35833333333333,28.030833333333334,28.030833333333334,267.0,57.0,224.0,44.0,13.1,12.5
2026-08-22 12:00:00,17.933333333333334,7.216666666666666,18.59166666666667,47.41666666666666,18.59166666666667,28.011666666666667,28.011666666666667,266.6666666666667,57.0,224.0,44.0,13.158333333333331,12.5
2026-08-22 13:00:00,18.25,7.616666666666667,18.816666666666663,48.083333333333336,18.816666666666663,27.988333333333333,27.988333333333333,266.0,57.0,224.0,44.0,13.283333333333331,12.5
2026-08-22 14:00:00,18.683333333333334,8.158333333333333,19.10833333333333,49.0,19.1,27.9725,27.9725,266.0,57.0,223.25,44.0,13.416666666666666,12.458333333333334
2026-08-22 15:00:00,18.95833333333333,8.341666666666667,19.325,49.0,19.325,27.9675,27.9675,266.0,57.0,223.0,44.0,13.583333333333334,12.5
2026-08-22 16:00:00,19.191666666666663,8.458333333333334,19.53333333333333,48.75,19.53333333333333,27.975,27.975,265.8333333333333,57.0,222.25,44.0,13.75,12.558333333333332
2026-08-22 17:00:00,19.125,8.058333333333334,19.6,47.16666666666666,19.6,27.985,27.985,265.0,57.0,222.0,44.0,13.9,12.6
2026-08-22 18:00:00,19.1,7.808333333333334,19.6,46.333333333333336,19.6,27.996666666666663,27.996666666666663,265.0,57.0,221.5833333333333,44.0,14.0,12.566666666666668
2026-08-22 19:00:00,18.991666666666667,7.566666666666666,19.566666666666663,45.75,19.566666666666663,28.007500000000004,28.007500000000004,265.0,57.0,221.0,44.0,14.083333333333334,12.608333333333333
2026-08-22 20:00:00,18.808333333333334,7.291666666666667,19.48333333333333,45.083333333333336,19.48333333333333,28.019166666666667,28.019166666666667,265.0,57.0,221.0,44.0,14.1,12.675
2026-08-22 21:00:00,18.675,6.8,19.4,44.0,19.4,28.026666666666667,28.026666666666667,265.0,57.0,221.0,44.0,14.175,12.699999999999998
2026-08-22 22:00:00,18.566666666666663,6.8500000000000005,19.28333333333333,44.333333333333336,19.291666666666668,28.02,28.02,265.0,57.0,220.66666666666663,43.66666666666666,14.199999999999998,12.75
2026-08-22 23:00:00,18.433333333333334,6.95,19.141666666666666,45.0,19.141666666666666,28.02083333333333,28.02083333333333,265.0,57.0,220.0,43.0,14.175,12.816666666666668
2026-08-23 00:00:00,18.10833333333333,6.741666666666667,18.866666666666667,45.16666666666666,18.883333333333333,28.021666666666665,28.021666666666665,265.0,57.0,220.0,43.0,14.108333333333333,12.85
2026-08-23 01:00:00,17.825,6.758333333333333,18.6,46.0,18.6,28.015833333333333,28.015833333333333,265.0,57.0,220.0,43.083333333333336,14.1,12.841666666666669
2026-08-23 02:00:00,17.55,6.525,18.33333333333333,46.0,18.341666666666665,28.02,28.02,264.5,57.0,220.0833333333333,43.16666666666666,14.1,12.9
2026-08-23 03:00:00,17.3,6.341666666666668,18.133333333333333,46.0,18.133333333333333,28.019166666666667,28.019166666666667,264.25,57.0,219.8333333333333,43.083333333333336,14.008333333333333,12.916666666666666
2026-08-23 04:00:00,17.008333333333333,6.125,17.908333333333335,46.0,17.908333333333335,28.014166666666668,28.014166666666668,264.0,57.0,219.5833333333333,43.0,13.975,12.958333333333334
2026-08-23 05:00:00,16.775000000000002,5.9750000000000005,17.683333333333334,46.16666666666666,17.683333333333334,28.019166666666667,28.019166666666667,264.0,57.0,219.41666666666663,43.0,13.9,12.983333333333334
2026-08-23 06:00:00,16.608333333333334,5.8500000000000005,17.508333333333333,46.16666666666666,17.508333333333333,28.0225,28.0225,264.0,57.0,219.5,43.0,13.808333333333335,12.966666666666669
2026-08-23 07:00:00,16.441666666666666,5.708333333333333,17.425,46.0,17.425,28.025,28.025,264.0,57.0,219.3333333333333,43.0,13.766666666666666,12.966666666666669
2026-08-23 08:00:00,17.075,5.983333333333333,17.991666666666667,45.333333333333336,17.991666666666667,28.040000000000003,28.040000000000003,264.0,57.0,219.3333333333333,43.0,13.683333333333332,12.975
2026-08-23 09:00:00,18.15,6.7250000000000005,18.9,45.0,18.9,28.050833333333333,28.050833333333333,264.0,57.0,219.0833333333333,43.0,13.633333333333333,12.925
2026-08-23 10:00:00,18.725,7.175,19.40833333333333,45.0,19.416666666666668,28.051666666666662,28.051666666666662,263.5,56.5,219.0,43.0,13.6,12.975
2026-08-23 11:00:00,19.066666666666663,7.383333333333333,19.666666666666668,45.0,19.666666666666668,28.041666666666668,28.041666666666668,263.0,56.0,219.0,43.0,13.6,12.975
2026-08-23 12:00:00,19.275,7.741666666666667,19.78333333333333,45.75,19.78333333333333,28.015833333333333,28.015833333333333,263.0,56.0,219.0,43.0,13.666666666666666,12.991666666666667
2026-08-23 13:00:00,19.566666666666663,8.433333333333334,19.933333333333334,47.5,19.933333333333334,28.00916666666667,28.00916666666667,263.0,56.0,218.66666666666663,43.0,13.75,12.908333333333331
2026-08-23 14:00:00,19.85833333333333,9.158333333333331,20.03333333333333,49.583333333333336,20.03333333333333,28.01833333333333,28.01833333333333,263.0,56.0,218.0,43.0,13.841666666666669,12.9
2026-08-23 15:00:00,20.08333333333333,9.7,20.125,51.0,20.1,28.0225,28.0225,262.5,56.0,218.0,43.0,13.966666666666669,12.9
2026-08-23 16:00:00,20.225,10.033333333333331,20.191666666666663,52.0,20.175,28.021666666666665,28.021666666666665,262.0,56.0,217.41666666666663,42.41666666666666,14.083333333333334,12.941666666666668
2026-08-23 17:00:00,20.116666666666667,9.958333333333334,20.116666666666667,52.0,20.10833333333333,28.02416666666667,28.02416666666667,262.0,56.0,217.0,42.0,14.1,12.958333333333334
2026-08-23 18:00:00,20.016666666666666,9.941666666666666,20.016666666666666,52.333333333333336,20.016666666666666,28.0325,28.0325,262.0,56.0,217.0,42.0,14.199999999999998,12.933333333333332
2026-08-23 19:00:00,19.808333333333334,9.933333333333334,19.8,53.0,19.8,28.02916666666667,28.02916666666667,262.0,56.0,217.0,42.0,14.199999999999998,13.0
2026-08-23 20:00:00,19.575,9.766666666666667,19.6,53.0,19.6,28.0275,28.0275,262.0,56.0,216.91666666666663,42.0,14.199999999999998,13.0
2026-08-23 21:00:00,19.325,9.6,19.40833333333333,53.0,19.416666666666668,28.02583333333333,28.02583333333333,262.0,56.0,216.41666666666663,42.0,14.199999999999998,13.075
2026-08-23 22:00:00,19.14166666666667,9.441666666666666,19.241666666666667,53.0,19.241666666666667,28.021666666666665,28.021666666666665,262.0,56.0,216.5833333333333,42.0,14.199999999999998,13.008333333333333
2026-08-23 23:00:00,18.875,9.333333333333334,19.025,53.41666666666666,19.025,28.02083333333333,28.02083333333333,262.0,56.0,216.0,42.0,14.191666666666665,13.075
2026-08-24 00:00:00,18.766666666666666,9.358333333333334,18.883333333333333,53.91666666666666,18.883333333333333,28.02583333333333,28.02583333333333,262.0,56.0,216.0833333333333,42.0,14.108333333333333,13.1
2026-08-24 01:00:00,18.5,9.158333333333331,18.65833333333333,54.0,18.65,28.035,28.035,262.0,56.0,215.8333333333333,42.0,14.1,13.1
2026-08-24 02:00:00,18.15833333333333,8.9,18.375,54.0,18.383333333333333,28.043333333333333,28.043333333333333,262.0,56.0,215.91666666666663,42.0,14.083333333333334,13.1
2026-08-24 03:00:00,17.841666666666665,8.691666666666666,18.141666666666666,54.0,18.141666666666666,28.05666666666667,28.05666666666667,261.8333333333333,56.0,215.66666666666663,42.0,14.0,13.141666666666666
